22779916.jpg_0_1,0.2261685036324166,331,499,133,1.1222711,0.06907473504543304,0.22433755,0.25,0.10681140315425289,0.22955977326078641,0.029500262720908815,0.18352174501161317,0.19276199512653525,0.1991301622476664,0.20425263825837556,0.2087758596952971,0.21291216944789026,0.2168467057717813,0.220731546212961,0.22448889500386007,0.2283117964461043,0.23212024327870961,0.23612834483653575,0.2402880806106705,0.24476482803757124,0.2496691351538306,0.25514825700639604,0.26141180004085507,0.26906628307995495,0.27959285770450626,0.23889460864367787,506260,-0.8717131843350996,-0.01662764365540559,222.59040379562157,-0.09269298575050056,-1.0106340250549013,604.0339014233581
22779916.jpg_0_2,0.18648683702623522,331,499,133,1.1222711,0.06907473504543304,0.22433755,0.1654533421575116,0.05812705100119651,0.15365681946092696,0.018864844575171385,0.12595893627888446,0.13202037811279296,0.13579744863080548,0.13879054301493876,0.1412086057233381,0.1434120951472102,0.14565159737526834,0.14785706459938944,0.14999923706054688,0.15208725456718925,0.1542775583696795,0.15664527137000278,0.15917405480737085,0.161920064634031,0.16501552994186813,0.16860592128994228,0.17286203229749525,0.17825679435386316,0.18647342028918565,0.1862165949366114,60864,-0.8457436453330969,0.01195645194893219,222.59040379562157,0.15150763862583444,-0.9130451393177365,588.4738084554873
22779916.jpg_0_3,0.15924404333303638,331,499,133,1.1222711,0.06907473504543304,0.22433755,0.1094992337243624,0.04771931536562808,0.11990614503970339,0.01682777522632182,0.08355638315011789,0.09561995944461307,0.10554668151580535,0.10990834107270112,0.11338293230211413,0.11580664144979941,0.11746233690966357,0.11931417310560072,0.12095473865131,0.12249217162261138,0.12413138655928878,0.1257247409305057,0.12739469511014923,0.1291018614897857,0.13078644039394619,0.13276648134798616,0.13510718130850577,0.13791805989033468,0.1422051885106542,0.11064564215170371,3533,-0.8457436453330969,0.01195645194893219,222.59040379562157,0.15150763862583444,-0.9130451393177365,588.4738084554873
22779916.jpg_0_4,0.10102029319282049,331,499,133,1.1222711,0.06907473504543304,0.22433755,0.07246805673352906,0.04252247767405467,0.09881096307806284,0.01890758692265341,0.0646078075374569,0.07011143796078793,0.07607944247958895,0.0832147993482985,0.08663868259739231,0.09040932526459564,0.09341304882152661,0.09599216907947987,0.09870592753092448,0.10104544527895816,0.1032482267500044,0.10517205762433576,0.10718316430444116,0.10968595281377569,0.11238230456103075,0.11534425546457103,0.11894673699731224,0.12176486350394583,0.12646795736776817,0.10281563234758806,3337,-0.7866932507994991,-0.003549847509097148,222.59040379562157,0.15721451421051966,-0.9728680976810813,588.4738084554873
22779916.jpg_0_5,0.08010468611846099,331,499,133,1.1222711,0.06907473504543304,0.22433755,0.04796032874489018,0.03065328769855671,0.065657589552348,0.014295280211516943,0.04201109173061612,0.04581506230809667,0.048569719641058294,0.051186785826811916,0.05392097567652797,0.05664089477813995,0.059516706982174435,0.06282698313395182,0.06553041612779771,0.06750810468519056,0.06947241989341942,0.07108651582185213,0.0725966943276895,0.07437611313553544,0.07623423327196827,0.07830906429806272,0.08100216753847965,0.08413226668899124,0.08759191616161449,0.07670868624438036,5847,-0.8036902176700341,-0.029010132750331097,222.59040379562157,0.13490776824481615,-0.9903865281335951,590.7786426822355
22779916.jpg_0_6,0.06368122659288011,331,499,133,1.1222711,0.06907473504543304,0.22433755,0.03174078672726022,0.017016580512931756,0.051045100989615455,0.012271536179472136,0.031339752137124005,0.03460631069836315,0.03710402840966577,0.03925347027477917,0.04142584457053795,0.04359092798318949,0.04586001924566321,0.047949737686294694,0.049924471356847265,0.05169297338606001,0.05334430986696536,0.054929389609946866,0.05655342716354508,0.05813162520125106,0.05972344918293995,0.06169726741206539,0.06388639823810474,0.06671553689080316,0.07088984304720217,0.07552455567024849,38198,-0.7558609834650633,-0.027545024717615857,219.60533509946103,0.1744855428077212,-0.9440826752333377,589.9991785592254
22779916.jpg_0_7,0.06031662923795683,331,499,133,1.1222711,0.06907473504543304,0.22433755,0.02100647698693595,0.015980804288709485,0.03712012255602934,0.008062397503060339,0.02435974817018251,0.026551382820885462,0.02823335469306052,0.029660584475543046,0.031005863133851473,0.0322882334391276,0.03356378067721118,0.03473281688518352,0.03589953108950778,0.03704321491825688,0.0381290695688746,0.039236065288921734,0.040355243768777936,0.04154097496926248,0.042820062723245705,0.04420258461892068,0.04584817950789993,0.047835667928059905,0.05061013805973637,0.050830765887423676,83242,-0.7611667506044245,-0.015352051354601881,220.2855695688734,0.1624672020471605,-0.9619133456407079,589.9991785592254
22779916.jpg_1_1,0.42774992590551975,331,499,133,1.5011557,0.05415301397442818,0.22202529,0.25,0.09738370534536,0.2988003107321387,0.05690510598135299,0.19957204079842783,0.2229422663783168,0.23858213424682617,0.25011373640180706,0.2597081639745214,0.26841883272738065,0.2769595824920379,0.28537779455786355,0.2934751149770376,0.3012552175435934,0.30865124539212063,0.3158192540074254,0.3229860666635874,0.33028350005278717,0.3381324544683233,0.3473267288895341,0.3580293741312113,0.3719366400091498,0.3918989714201506,0.37626862740731454,506260,-0.9045171047272849,-0.11229765184387674,222.59040379562157,0.41361370863602953,-0.7195613426671964,815.6356056934324
22779916.jpg_1_2,0.3010929382599152,331,499,133,1.5011557,0.05415301397442818,0.22202529,0.1654533421575116,0.07987410742957313,0.15635642941899086,0.025813993716859017,0.11605574719540708,0.12399616069621869,0.1294021765391032,0.1340580484888575,0.13799272571598087,0.14172742603061436,0.14527471989124746,0.1486478788358671,0.15189444739539343,0.15546891495988174,0.15875476974624772,0.16226507650839317,0.16581029806051167,0.16936426248636333,0.1732275765221398,0.17790732856269356,0.18314735481330938,0.18963490735303173,0.20032317960584484,0.1598466581052488,15618,-0.7697399680154275,-0.06836337282550065,222.59040379562157,0.42071276433947624,-0.7405868155318427,807.6843981868504
22779916.jpg_1_3,0.18825318791844825,331,499,133,1.5011557,0.05415301397442818,0.22202529,0.1094992337243624,0.03833182223208316,0.12302051863341373,0.02184065964241497,0.08893756007289028,0.0951179702002723,0.09989205781403962,0.10384982856544288,0.10721543887714008,0.11044944471067136,0.11332499873530757,0.1162613464905335,0.11915716738314241,0.12201360324481586,0.12499619045773068,0.12808689770397838,0.13113205368454392,0.13446833120810014,0.1382416604875444,0.14223657556482264,0.14700179142994924,0.15255078839826156,0.16020374126262493,0.15982963802578215,33222,-0.8483800242765405,0.009044686005737601,227.8526192202291,0.3442665190754655,-0.8614640742637552,807.6843981868504
